index,overall,Date,Year,reviewText,title,brand,Cleaned Reviews,Vader Sentiment,Vader Analysis,Happy,Angry,Surprise,Sad,Fear,emotion
30887,5.0,2015-02-25,2015,"Best ratio of price to quality (at about $1.30). You can get cheaper blades, but you shouldn't. These hold up well and get the job done.",Wilkinson Sword Double Edge Razor Blade Refills for Men - 5 Count,Schick,Best ratio of price to quality at about You can get cheaper blades but you shouldn t These hold up well and get the job done ,0.6428,Positive,0.0,0.0,0.0,0.0,1.0,Fear
30888,4.0,2015-02-22,2015,Great affordable blades. Never going back to disposable razors.,Wilkinson Sword Double Edge Razor Blade Refills for Men - 5 Count,Schick,Great affordable blades Never going back to disposable razors ,0.6249,Positive,0.5,0.0,0.0,0.0,0.5,Happy
30889,5.0,2015-02-20,2015,"I've found these work best for me personally. A friend let me use a pack of his more expensive blades but choosing the right kind in this kind of thing is highly dependent on a number of factors. I just know these suit me, don't cut my face up, shave close and quick.",Wilkinson Sword Double Edge Razor Blade Refills for Men - 5 Count,Schick,I ve found these work best for me personally A friend let me use a pack of his more expensive blades but choosing the right kind in this kind of thing is highly dependent on a number of factors I just know these suit me don t cut my face up shave close and quick ,0.9514,Positive,0.5,0.12,0.12,0.0,0.25,Happy
30890,5.0,2015-02-20,2015,I have used these blades for years.  Started while stationed in the UK in early 1960's.  Best blades on the market.,Wilkinson Sword Double Edge Razor Blade Refills for Men - 5 Count,Schick,I have used these blades for years Started while stationed in the UK in early s Best blades on the market ,0.6369,Positive,0.0,0.0,0.0,0.0,1.0,Fear
30891,4.0,2015-02-20,2015,It is what it is. Basic blades to shave your face.  There are 5 in each pack and they are sharp. What more do you need to know?,Wilkinson Sword Double Edge Razor Blade Refills for Men - 5 Count,Schick,It is what it is Basic blades to shave your face There are in each pack and they are sharp What more do you need to know ,0.0,Neutral,0.0,1.0,0.0,0.0,0.0,Angry
30892,5.0,2015-02-19,2015,"These blades are my favorite so far. They are moderately aggressive in my Merkur 34C. My baseline were the Personna Reds, which I found to give a less-close shave than these. I can get 4-6 shaves out of every one which, at the price point, is very good. At four shaves per blade, I'm paying less than $0.07 per shave on blades. I am very happy with that.",Wilkinson Sword Double Edge Razor Blade Refills for Men - 5 Count,Schick,These blades are my favorite so far They are moderately aggressive in my Merkur C My baseline were the Personna Reds which I found to give a less close shave than these I can get shaves out of every one which at the price point is very good At four shaves per blade I m paying less than per shave on blades I am very happy with that ,0.862,Positive,0.5,0.17,0.17,0.0,0.17,Happy
30893,5.0,2015-02-18,2015,These blades are awesome will purchase again,Wilkinson Sword Double Edge Razor Blade Refills for Men - 5 Count,Schick,These blades are awesome will purchase again,0.6249,Positive,0.0,0.0,0.5,0.0,0.5,Surprise
30896,2.0,2015-02-15,2015,"I heard good things about these blades but I have to say they are not that great at all. I took it out of my razor and tossed the whole package after the first couple of strokes. It may just be that it doesn't fit my razor right (Merkur 23c), but the blade sticks out way too far from the head and doesn't give a smooth save at all.",Wilkinson Sword Double Edge Razor Blade Refills for Men - 5 Count,Schick,I heard good things about these blades but I have to say they are not that great at all I took it out of my razor and tossed the whole package after the first couple of strokes It may just be that it doesn t fit my razor right Merkur c but the blade sticks out way too far from the head and doesn t give a smooth save at all ,-0.8624,Negative,0.29,0.0,0.14,0.14,0.43,Fear
30897,5.0,2015-02-14,2015,I tried different blades. This is the best!,Wilkinson Sword Double Edge Razor Blade Refills for Men - 5 Count,Schick,I tried different blades This is the best ,0.6696,Positive,0.0,0.0,0.0,0.0,0.0,Happy
30898,5.0,2015-02-13,2015,Great product. Very quick service. Would order again.,Wilkinson Sword Double Edge Razor Blade Refills for Men - 5 Count,Schick,Great product Very quick service Would order again ,0.6249,Positive,0.5,0.5,0.0,0.0,0.0,Happy
30899,5.0,2015-02-11,2015,"I love these blades,  use them on my Edwin Jagger Safety razor also purchased from amazon.
Saving tons of money by Not buying Gillette pro-glide blades anymore.
Real Men use real razors!",Wilkinson Sword Double Edge Razor Blade Refills for Men - 5 Count,Schick,I love these blades use them on my Edwin Jagger Safety razor also purchased from amazon Saving tons of money by Not buying Gillette pro glide blades anymore Real Men use real razors ,0.8398,Positive,0.2,0.0,0.0,0.4,0.4,Sad
30901,2.0,2015-02-09,2015,I'm not impressed you can probally get a better electric shave. At least they are pretty cheap. I prefer these over a disposable or a more expensive one.,Wilkinson Sword Double Edge Razor Blade Refills for Men - 5 Count,Schick,I m not impressed you can probally get a better electric shave At least they are pretty cheap I prefer these over a disposable or a more expensive one ,0.5493,Positive,0.75,0.0,0.25,0.0,0.0,Happy
30902,5.0,2015-02-08,2015,Nothing shaves like a straight edge,Wilkinson Sword Double Edge Razor Blade Refills for Men - 5 Count,Schick,Nothing shaves like a straight edge,-0.4168,Neutral,0.0,0.0,0.0,1.0,0.0,Sad
30903,5.0,2015-02-08,2015,"Very good blades, especially for the price.  Comfortable to use and are a nice balance between a sharp blade and one that will forgive a new wet-shaver's mistakes.  As high quality as anything else that's made in Germany.  I've since switched to Feather blades because they're sharper, but these are my second favorite.",Wilkinson Sword Double Edge Razor Blade Refills for Men - 5 Count,Schick,Very good blades especially for the price Comfortable to use and are a nice balance between a sharp blade and one that will forgive a new wet shaver s mistakes As high quality as anything else that s made in Germany I ve since switched to Feather blades because they re sharper but these are my second favorite ,0.8379,Positive,0.43,0.14,0.0,0.14,0.29,Happy
30904,5.0,2015-02-05,2015,"Best blades out there.  Still one my first blade.  I got 20 great shaves from one side, and now I am using the other edge.  I bought 100 blades, enough to last me about 8 years of shaving every day.",Wilkinson Sword Double Edge Razor Blade Refills for Men - 5 Count,Schick,Best blades out there Still one my first blade I got great shaves from one side and now I am using the other edge I bought blades enough to last me about years of shaving every day ,0.8519,Positive,0.67,0.0,0.0,0.33,0.0,Happy
30905,2.0,2015-02-03,2015,"These blades are NOT stainless steel as some have reported. They are chromium, ceramic coated and PFTE(?). I wanted to try a double edge razor to see what all the hub bub was about.  I tried the blades that came with (stainless) and these. I didn't like the shave with either. I will go back to my Trac II type, non-pivoting, heavier handle. I get a great shave with a trac II handle aka 'bump fighter razor' - rubberized non-pivoting black with a nice weight and balance. I remember when Trac II came out. SNL was new and did a spoof commercial saying ""Trac 3 because you'll believe anything"". Now we're up to 5 and 6 blades in a cartridge. Personna sells Trac II stainless blades here in bulk at great prices.",Wilkinson Sword Double Edge Razor Blade Refills for Men - 5 Count,Schick,These blades are NOT stainless steel as some have reported They are chromium ceramic coated and PFTE I wanted to try a double edge razor to see what all the hub bub was about I tried the blades that came with stainless and these I didn t like the shave with either I will go back to my Trac II type non pivoting heavier handle I get a great shave with a trac II handle aka bump fighter razor rubberized non pivoting black with a nice weight and balance I remember when Trac II came out SNL was new and did a spoof commercial saying Trac because you ll believe anything Now we re up to and blades in a cartridge Personna sells Trac II stainless blades here in bulk at great prices ,0.8883,Positive,0.38,0.0,0.12,0.25,0.25,Happy
30906,4.0,2015-01-29,2015,used double edge blades before.  wilkinson sword blades are best.,Wilkinson Sword Double Edge Razor Blade Refills for Men - 5 Count,Schick,used double edge blades before wilkinson sword blades are best ,0.6369,Positive,0.0,0.0,0.0,1.0,0.0,Sad
30909,5.0,2015-01-28,2015,"Favorite DE blades next to Personna blades.
From my experience, seem to be a 7.5/10 in the ""sharpness scale"", with 1 being weird generic blades, and 10 being Feathers.
Maintain a nice edge, and need to be replaced every 3-5 shaves, depending on skin sensitivity and beard coarseness.",Wilkinson Sword Double Edge Razor Blade Refills for Men - 5 Count,Schick,Favorite DE blades next to Personna blades From my experience seem to be a in the sharpness scale with being weird generic blades and being Feathers Maintain a nice edge and need to be replaced every shaves depending on skin sensitivity and beard coarseness ,0.6249,Positive,0.25,0.25,0.12,0.25,0.12,Happy
30910,5.0,2015-01-26,2015,Really like these.  The sharpness is just about right for me.,Wilkinson Sword Double Edge Razor Blade Refills for Men - 5 Count,Schick,Really like these The sharpness is just about right for me ,0.4201,Neutral,0.0,1.0,0.0,0.0,0.0,Angry
30911,5.0,2015-01-24,2015,Just buys these!  the best of the best !!,Wilkinson Sword Double Edge Razor Blade Refills for Men - 5 Count,Schick,Just buys these the best of the best ,0.8827,Positive,0.0,0.0,0.0,0.0,0.0,Happy
30912,3.0,2015-01-24,2015,"I've gotta say for such a popular blade with such high reviews, I just wasn't that impressed. Don't get me wrong, this is a good middle of the road blade. But I've gone through two of those large ""variety"" packs with about 15 diff blades in each and this blade just didn't knock my socks off.

It gave me a good shave, again im not saying this is a bad blade. But for me it just didn't live up to all the rave reviews I've read. It's a 3/5 blade, good, but won't be buying these in packs. Too many other better blades out there.",Wilkinson Sword Double Edge Razor Blade Refills for Men - 5 Count,Schick,I ve gotta say for such a popular blade with such high reviews I just wasn t that impressed Don t get me wrong this is a good middle of the road blade But I ve gone through two of those large variety packs with about diff blades in each and this blade just didn t knock my socks off It gave me a good shave again im not saying this is a bad blade But for me it just didn t live up to all the rave reviews I ve read It s a blade good but won t be buying these in packs Too many other better blades out there ,0.8641,Positive,0.2,0.0,0.0,0.4,0.4,Sad
